time_since_launch,orbital_altitude,battery_voltage,solar_panel_temperature,attitude_control_error,data_transmission_rate,thermal_control_status,satellite_health
1834,384.3089639741464,29.29418219306348,32.93247471602733,0.2558804988877718,65.02935606561586,1.0,0
2849,1070.5448617489292,46.83296188600741,-41.007110326264375,2.1547040318454616,29.863635444206736,1.2,1
629,1668.0341723604326,30.423568709544,-49.56618279337786,4.079317327334817,84.48589950192728,1.2,1
2980,1138.1309544185551,26.313720626297908,-33.81640302659287,2.089917821438039,39.857689406692,1.2,1
3646,1964.180399928884,30.54569202789659,-6.297699517763781,4.432484168828454,68.08855672393852,1.2,1
3586,1242.018817557776,28.97907403079567,17.36036346624914,4.7002229860707105,18.173525821830996,0.0,0
1985,1036.8882895463105,23.982266807713778,-48.10439995854743,0.6754676769810871,73.36470224017766,0.0,0
3244,691.5828146,25.3848247362331,-37.73219032243913,3.122353018434194,35.99352797960781,1.2,1
2054,1251.5196410781327,24.150938629159256,4.996421528090252,2.883147007263719,64.03916427011997,1.0,0
2230,321.12350944968483,27.23542496852573,35.21723195336014,4.4884911879486715,18.904605327050618,1.0,0
320,581.0515377669212,21.098113047442368,-7.252900722591471,3.287008592546321,28.688494815625432,0.0,0
3383,741.6505074909726,23.819282254544316,-21.911846892860112,0.7948647422056772,67.63183353478803,0.0,0
3201,1271.062651824244,29.229268593703864,21.92593449443427,4.644355225363722,83.11247342994791,1.2,1
137,1919.4916223614644,29.808223371702823,1.8704932901740388,5.075502962916856,74.32128132574732,0.0,1
116,557.4779580807046,30.000061781464467,-37.623084333350526,3.035026680699601,49.46761964762627,0.0,1
193,1607.4831639624083,26.949395310571425,-41.988518436900634,5.2189022275651675,81.62800740788452,1.2,1
1416,826.5379123368042,26.10832301093497,26.411374738133645,1.6774918651411566,82.44546643635853,1.2,1
3177,1928.0969819110285,26.179114817788676,-30.060286302249892,3.202099408211657,59.75990890051156,0.0,0
3072,1670.3396811713767,27.190172154377883,18.257337319277898,4.289372247998612,43.56685568314042,1.2,1
2657,784.7703501671144,26.654019773437952,-13.535313220891005,1.1731073601646522,40.720131864321765,1.2,1
1753,1796.263046,30.895966880897088,1.416875764539693,4.61458627845701,104.97343259960645,1.2,1
2705,1276.188644357026,30.56303633404778,-4.434926101160544,2.2174874480820295,98.22140603509409,0.0,1
1925,1153.1284123445853,21.067783293788693,-50.30332380475748,0.8354330164436449,29.25407766823355,1.2,1
1390,725.7537829811263,25.912595997404203,35.4001231781471,2.613842450448167,50.35216867616593,1.2,1
987,1088.037410405051,27.885486274682346,42.63623360917498,3.768785167469336,15.96593191239494,0.0,0
732,1645.0105345611887,23.482493926623018,12.05911688897805,0.7225148364751071,42.13769248198471,1.0,0
2539,1628.939281308091,27.75880229253625,-5.529456442558029,2.970738540720359,95.70563198822744,0.0,0
382,715.1476044,25.15730659510169,-11.577175656147723,1.2120503943616474,74.15469390132252,0.0,1
181,994.8643967744972,28.669747926254708,13.244310646976665,0.8223799566533008,14.355861720801583,1.0,0
3440,1184.3308331306057,23.107788452687924,39.1643809535411,0.842008991325216,75.92258859422053,0.0,0
186,808.8895200239515,25.386579262331548,35.152300626625646,2.3051841693226667,77.11941683453877,0.0,1
3406,799.6686392515578,20.975861406959503,-2.1661272317943885,3.5011097628289014,49.12924383195869,0.0,0
1131,329.1578572,22.218939235031993,-12.711485325293244,4.49714177166445,95.68051629613772,0.0,1
1191,1680.3795473780604,30.859264188530553,8.348319473663121,0.7724450189033883,61.27099901669277,0.0,1
2079,1922.427915788001,26.641905757425896,29.32385436259049,1.5345964836039343,37.557725483714044,0.0,1
2910,977.2930596788548,22.814523780123885,18.017532825829026,1.4567470614912794,77.8520129811128,1.0,0
3449,1062.22379023368,21.733850904106248,34.214046695256265,2.058809454929258,13.26267813025253,0.0,0
3155,1418.2409260615163,24.06546094689714,-14.989672960487892,3.229521850524596,85.41451019201075,1.0,0
432,1970.1204041721912,28.87702094310555,2.2254963293662287,2.795002292091404,99.93057366407665,1.2,1
269,1493.3102402036714,,29.801401628727803,3.920933720270313,68.39048899539705,1.0,0
710,558.8934200150139,23.42694396447375,29.238338897292284,4.4990183930278755,28.56411559563448,1.2,1
1070,1987.812403255985,21.40928537626255,-1.7859302902828913,3.30208399835624,88.64294877177483,0.0,0
2411,1811.8418918781435,28.07477026878587,,0.9932530540749986,36.684662881127494,0.0,0
677,1980.748423,22.856016778406403,-17.518263843625885,2.240637944912833,56.86503697395798,0.0,1
1221,1830.05027,26.206459370320065,-29.973500156342592,2.5332940600829525,38.15388328273536,0.0,0
197,1931.364461442543,27.195816497098473,-46.2066499840571,1.692478436689704,63.474119986610575,0.0,0
3296,351.7069973735456,22.908124668847936,-26.208788648294977,3.8582999398638593,112.69701924389878,0.0,1
3084,1022.8219520752192,30.127047075767024,21.85419910906564,1.254313563099652,92.56828863374118,1.2,1
330,1514.0243891236596,27.15965306085592,40.3081182378804,4.320394992091574,60.56863929945428,1.0,0
1269,402.9568338,21.53874417274137,-18.258943792174875,2.5578151643275664,31.950579675298957,1.0,0
2217,1840.371578756724,23.602044368046517,4.099950600950789,3.198816509241027,32.42436410224041,1.2,1
3070,373.83670730058367,28.564634893975317,50.42389209279037,0.9033363921274702,88.82913817589764,1.0,0
719,744.7621706961108,26.450583754367496,-44.25280310563478,3.81942229899653,31.198141310977622,0.0,1
1375,849.5170390011018,24.732852473151848,-34.06105523735808,1.5418756886487752,10.26847014266428,0.0,0
541,524.3710966210922,28.26338067518947,15.66808023822152,3.882743641966352,23.925671242718327,0.0,1
460,390.6611159514686,,27.124518950220097,2.401623700806261,55.57296902252201,0.0,0
2236,537.5591212594023,27.179541016185734,-46.300949278558306,2.9188644324112096,23.537935337945918,0.0,1
2504,1228.9157210121748,20.727770495319934,36.550760333406856,2.1893722740238593,54.69843113818673,1.0,0
515,1132.0636377654168,25.90978524253965,-3.961370374004323,1.662561948474617,66.49737974079645,1.2,1
2704,1606.514764919407,25.26118881447837,9.441450733594198,2.7469672370441582,66.6363337711821,0.0,1
1974,1094.310285495023,22.21056924112531,-33.71685648450867,0.6702861895220137,86.03322962165669,0.0,1
1958,906.7298081970832,26.094075345935334,22.575690129862263,1.4742993587646414,97.0238669240218,0.0,1
2317,317.1945338234209,27.384775383978607,-10.544482963030125,2.105384390001456,51.07937610570538,1.2,1
2410,905.8501318139156,27.656737126475253,-16.179533464643416,1.664967689782285,29.61750192823316,1.2,1
3130,1241.5284967888515,28.411662378849645,-38.55705580110052,1.1665046606300904,37.114697206405765,0.0,0
3359,346.0379272390868,21.928610346401136,-3.8299619682468014,2.9913641640065936,72.57588716888365,0.0,1
231,1403.688925219638,20.98699610195814,,4.396559321202326,13.10033680943804,1.0,0
810,351.27433156162624,31.521123739823118,13.212129081305754,1.49670331769827,37.021979873159644,1.2,1
2596,735.6983759,29.499356884002648,-37.202840156192245,3.5330981665281236,21.321561961967475,1.2,1
1173,1383.964939408649,23.229132747672374,33.75966314306997,2.9265988187982748,92.15460768616991,0.0,0
1468,1085.0711078333538,29.484609159204318,-13.051561753276232,1.8113131215161014,31.105129308024267,1.2,1
2630,1025.1276876371292,27.5657664837278,-3.890141567255858,3.644979427655069,65.45349238772187,0.0,0
3021,1165.4416213729178,26.397361921032164,10.325260317427233,3.9490031646957413,92.09936944296416,1.0,0
1714,1832.5016927110132,31.79747842969792,24.470216834442972,2.3671896947007434,58.353112550040386,1.2,1
2154,1712.7671960821178,,-0.283678369735759,4.425613925764147,47.21370309520879,1.2,1
3159,1419.831368186591,26.768032217981766,-32.09554350659589,3.3428611008615245,52.17055787179449,0.0,1
349,617.1834487311903,25.997734045169942,12.19201649541942,4.102112906657579,56.29466507373373,0.0,1
1537,1753.6507286402614,27.284974536684935,36.88435012815865,2.2349608683493325,42.440593982590784,0.0,1
3079,1695.8227791969318,27.526878356741875,-28.73168676692699,0.4435260821713722,45.34679889183823,1.0,0
1250,1381.097280460437,30.286864173888294,29.488335141493188,0.16941551174633418,103.64240664701745,0.0,0
189,547.3794106586224,21.907536018656312,30.414559916622807,4.257227032568308,90.67224856893377,0.0,0
2696,1198.1986083371012,28.673252923037595,8.191037674921553,5.266794179328569,100.37960525673004,0.0,1
1661,379.1205860724157,32.91981265461773,-26.35838127943438,3.1209804171555087,26.330093730249754,1.2,1
3502,376.6969936224812,30.22820728392589,-25.57484253409002,1.6717751103787595,85.4249427492994,0.0,0
1903,1955.5922039741877,27.774951833672024,8.783363800922707,2.093522853852946,34.12518272026408,0.0,1
857,1180.3370307177388,29.340951205636074,-16.75397031258826,2.8253572561466567,98.74340363092108,0.0,1
2017,394.2360812000975,23.483939784349303,-23.611570730460453,3.8091089127989646,96.7555414028145,1.2,1
692,1914.7096493268216,31.46440847032923,-3.3636076429141926,1.427792611537716,87.56610950789715,1.2,1
2367,1651.1561831953202,21.203985323574187,44.02739085848378,4.227561479576213,8.548556826245523,0.0,0
2805,1418.4026900721035,27.767452596237533,-3.15567385635571,2.6041470798631976,40.659597335833304,0.0,1
3002,1893.987625928433,21.88359996211104,-4.020144466682789,0.010905216345438284,88.41214653548359,0.0,0
2907,1099.6316645542731,29.641982329388224,-52.097475903162504,4.2734292553672795,68.54898673439641,0.0,1
1788,1688.5048743202915,29.842327700010156,45.48965408145541,1.2191176891749358,22.7296971113042,1.2,1
2393,1536.8119262912426,29.43751362206426,-2.591696347956343,2.267192728464754,101.68859117449719,1.0,0
1072,455.3015711229423,31.510282981304243,39.839039114052525,4.5414512734443875,60.05820027576658,0.0,1
2091,1813.6779414369385,32.254369070382545,25.55537403731397,2.009201386119167,105.59620861044037,1.2,1
2639,1934.2688730311704,22.33060563635292,-0.20645625083396846,4.38236088398523,98.00151168727457,0.0,0
1597,382.0622078285685,26.166569772293602,2.094225329148187,3.2382406074715,98.43667588419596,0.0,1
1597,1452.4213614433493,24.296857832164243,-31.73554283580128,1.0242658885486617,73.77188169993424,1.2,1
2752,733.1048967586541,28.354242693348493,-1.8579091787919473,4.98855358344455,30.017914683362008,0.0,0
1411,1017.663780376716,25.767242721160095,-32.21435597333392,1.86568124051222,91.05938960410157,1.2,1
2431,1540.1787785743077,22.183868318078865,-8.329724639169823,3.3370488278864086,72.65054540566719,0.0,1
421,300.2016963,25.70336543889705,-36.91563418204031,2.9062461553537022,79.30640391503958,1.2,1
3179,1439.9188610603544,28.48097929245699,-31.392210991748076,4.778998531177552,98.64005790952639,1.2,1
3618,1494.0891219725434,31.483444021905846,10.474946137338758,5.340288710103567,59.16533258168035,1.2,1
3648,324.9001163632274,25.539657579866883,,2.862830877578258,39.676486949540106,1.0,0
3254,1528.7067492183526,,9.840601705529169,5.282003108283909,46.09186964582227,1.2,1
2374,320.22631481676456,,-0.8226376563126809,4.941919676981887,23.52305540261751,1.2,1
3642,1958.4680877053397,26.45317427870732,35.98944455017716,0.7768819789732757,68.25866601131736,0.0,1
1605,432.32656028787386,26.505557314170325,2.599732241201451,4.670644407641697,48.29051552809455,1.0,0
370,1010.5970415334132,,6.624710199231707,2.230297300162291,96.92916829687621,0.0,0
3134,370.08728379840267,26.492756829303314,-5.414439582354255,4.607874365391574,102.61321579549507,1.2,1
2186,1698.1668546491128,22.519802252117824,-23.96722593340352,3.7624103481411537,39.27934314573888,1.2,1
3049,1535.2336360081674,27.342571593223106,42.38672844840012,3.8911703519941163,33.767638232927574,1.2,1
2137,1754.8989421106362,25.50218789413929,7.114297969441908,5.275377360141253,103.49917001165912,0.0,1
1363,1054.0576873474547,22.889451492380037,46.01919487676894,2.589042466314835,60.00619523242763,1.0,0
3108,357.58828949147505,25.425654620680962,36.002434251005425,1.4331421077528437,89.02549502959481,0.0,0
2219,837.9727801,23.18297221137738,32.404517803621516,0.83910230037397,32.00121367642932,0.0,0
701,930.5135308053226,21.723138563417134,-9.59438783764369,1.790031476803231,23.233648215630353,0.0,0
1989,306.7319031206427,27.97492305743739,-38.44865707622656,4.767925366042149,83.24862645431939,0.0,1
2809,306.01226029548184,25.383186089783813,,3.655076967179754,76.08038587234705,0.0,1
2334,1167.875658760703,29.45421388014765,-43.14472741063954,4.611455314199013,18.366954871763458,0.0,1
1827,702.7740652434607,23.146855863320148,27.815047010566616,2.3761826845921674,85.11802530409703,0.0,0
2401,1837.4479289313897,29.222146673730986,14.785770020907414,3.018409997569983,57.28852112429882,1.2,1
872,1998.8716759719573,25.064481512419178,,4.804699891211171,86.98907259424548,0.0,0
380,1767.6159752367114,28.781044336350412,-33.30781926859338,1.039937366203028,94.99863072480092,1.0,0
3188,1891.6086592722452,27.403134940951617,37.84488494331034,3.463550545758242,81.5806334058119,0.0,1
1590,1733.9145875133738,30.47797436678022,-45.813461683965336,3.6558891827266375,61.547246163652055,1.2,1
1045,940.9603445484038,25.162591002377944,-30.736854339886673,0.4637771819860294,61.68587606093884,1.0,0
1434,1897.6909186375883,,12.507636376300214,2.7744582479109225,101.14926613330881,0.0,1
1529,1864.4630269640927,31.104520699708882,18.125112967847596,0.6088330497130894,68.21310150038126,1.2,1
2153,1242.3018595648864,23.332971795823227,-15.99272281180243,4.480418552567354,90.9157470798561,0.0,1
976,840.1419292499876,25.507660519904643,9.538411346781608,3.0973229863081237,58.629965935275735,1.0,0
699,1824.057226630291,26.038596674068486,39.11706880889385,2.4238490151877414,33.57514264986559,1.0,0
1482,531.8295566948619,28.966025207521795,22.31357870451109,4.642352565249705,80.41535800032005,0.0,1
1492,908.2343739310028,22.500674786125046,24.748470560825744,5.360057294107154,28.362210484642944,1.2,1
3170,836.7259206098306,26.355139615998596,-49.06961289168589,4.827857380018097,75.15767937292479,0.0,1
1336,1246.697003251542,24.357030902662817,-32.01106051942659,3.312991326218559,22.786487039722193,0.0,1
1687,1852.968644,,10.625948926192626,0.8289651093950718,41.92618156582566,0.0,0
3327,1078.5374646322102,24.372536710050717,18.64758418798349,5.083585218963481,64.24014550813914,1.2,1
235,1933.4100090363204,23.058819081096324,-34.88502184397202,1.8370118138170946,44.03938535885187,0.0,0
3506,342.47293987914406,20.9489307747709,44.25542270852699,1.7657521782079593,88.26883350538083,1.0,0
1377,389.4915914661739,21.48228281891396,25.599447883685386,2.3838057134712356,60.16298039567758,1.0,0
156,1770.7538691113314,29.81380228661058,19.9476812124236,3.4197536820729244,44.244347413446576,0.0,1
2035,1364.030395970787,30.400451516526488,12.330434588203484,0.43880431918332186,30.438306664532764,0.0,1
474,1443.6851766197708,20.04273657354925,17.811754324205072,3.3338157835001234,94.2212611978104,1.2,1
2155,1137.6927207984531,23.79677884215666,6.381578957389983,3.6107857065733935,28.4394200011929,1.0,0
1358,1654.6646694695248,23.40327185065943,-35.41905028798294,0.5905835631818753,75.81088025501407,1.2,1
3380,1755.2018273183598,,26.229444651318634,4.307901900666575,75.55311827188198,1.2,1
815,469.30070215817614,25.82284069537773,36.62453596612164,1.0283042319674291,45.61162365386198,1.0,0
2178,804.8913149,18.706123579461494,-16.602794526392216,3.193530772256729,52.50623786155826,0.0,0
2893,949.1361581698068,29.940305148575188,31.690448782289458,4.912718442505535,90.36603564232058,0.0,1
1928,769.4016751538788,28.8021766205798,24.15951218132756,0.38195767694356575,104.81533071847305,0.0,0
3607,1714.101001256172,22.609550176778296,18.878420736095908,2.1540380963885903,44.18054602815486,1.0,0
1252,754.4016395300578,30.691220975626315,-48.39050922847885,5.450489373469793,82.3770402615627,0.0,1
3427,1809.3839841472616,,43.94888718547779,2.739275977498913,90.33492474505232,1.2,1
2994,1249.8400539917163,26.957872101739767,8.87618908058911,2.0823300535143896,12.7680604604979,1.0,0
2914,1174.185919152162,27.338063298973317,26.890491040110316,3.0113544010944966,58.514257664268165,0.0,1
3021,1878.170812409557,24.5897223155812,-44.549270372296455,3.336154841132699,67.16040424129172,0.0,1
398,683.7972272875478,26.186890922607315,-8.808309237689862,3.5088798927819154,47.39338497232315,1.2,1
2234,1525.9086853951028,24.03284523915625,-4.509269342269362,4.0629288719466485,71.60097804459913,0.0,1
674,789.1213386330498,27.759754565135975,-3.581504861760922,3.996249840835264,57.52614631287629,1.0,0
1351,502.98109152973313,23.93026764680292,25.915042746607245,1.589977927583923,52.66872956584046,1.0,0
2068,355.1822409958699,22.303663162906783,-40.38162455877202,2.4774051840163396,53.48915845376103,1.2,1
3455,1058.1104190449755,29.866904455509825,13.389423232030529,4.47670671544539,85.75006062014874,1.0,0
1494,1022.4919087137675,25.610229409993373,16.8527456405636,0.14618828006023402,23.73882250662735,0.0,0
1516,1462.7577208557402,44.217672767660275,19.16379073558345,2.2380522098060553,58.72332399048996,1.0,0
3626,1292.3448252722123,26.185982743268948,25.546866507171625,4.815128018097489,23.280650744816505,1.2,1
1307,718.3685084,22.93866171687874,-10.50428037892396,3.1373449131322753,42.06717162319499,1.2,1
2773,798.5523457628113,22.963568456642008,23.744513728573473,4.298269678304116,85.5855101442674,0.0,0
2360,1275.1673585029434,25.479549098730633,7.997141277683852,2.9981889838607856,25.347977600378535,0.0,0
1310,1441.076646,26.784016010592538,44.27732652764574,2.508612950465529,36.97118141926292,1.2,1
2056,544.0260851044054,22.618645036393435,44.88765443345875,4.804405257279999,48.678568754955464,1.2,1
2198,959.6994062436268,26.725762227676334,-8.75767153293879,1.8195653287947693,50.52578397280804,1.0,0
2516,1029.1622311393076,21.240576584760266,37.96662494180801,2.9460144542936297,41.698485915182815,0.0,0
2003,1132.4968541583537,26.448889979639667,30.56365970414822,1.1968615088620291,51.05102529602576,0.0,1
1314,1059.5322500639595,29.182252769841302,-25.70178948539793,3.452140625753424,49.156816161847104,0.0,0
380,1278.7743866465416,25.229401236032235,-41.71735168033306,3.9597546372608665,100.52776588742752,0.0,0
1986,1170.070875645661,24.96221401885908,30.952974569674932,2.0858227689255173,27.123704955223943,1.2,1
1826,1460.4962998983233,22.265895333821977,30.911374545897,2.32037438293408,33.926496317031244,1.2,1
180,1528.9317126612225,19.09176451253639,,0.27414491364774074,91.97391309448872,1.0,0
1129,762.2802136777284,18.2011899969494,22.992059630701807,1.6586731386517184,19.582699874843176,0.0,0
910,1280.076843830684,26.413529645965102,-50.54879239605745,0.8589574064255121,81.9855862199583,0.0,1
1423,1890.886560988948,27.008135297333713,0.5318247901080758,1.7856606411967206,63.51865469353022,0.0,1
2128,480.6520381470729,26.490381582262724,13.17919917107496,4.844946675911628,76.71922250071603,1.2,1
3630,1077.9975472570186,21.80560387502234,17.56734764161822,3.941534442701731,87.93654009475927,1.0,0
424,1008.2067872331378,29.069950857286294,-7.278224682117037,3.8945754026237847,94.11666949627202,1.0,0
2106,716.7617084,22.65997668534254,42.45690526523156,4.443006139944289,64.6376350104868,0.0,0
3340,1458.8486022104248,24.835662366162243,-10.907798083992665,3.7050906594987745,71.76542393510239,1.2,1
2711,1851.738555157093,27.041071217768597,-25.184527594309557,0.11271858179337901,99.06528268713615,1.0,0
137,657.7814427001083,22.47203959794686,9.388696146143733,4.6675810945957785,42.76805863400807,0.0,0
3366,1004.9868011187178,28.630432078823997,-22.759003212616093,2.0432195882473927,28.463028684997553,0.0,0
2645,1347.2654981779272,28.77754155863416,3.960291303370628,3.2822415606001623,114.00609220964793,1.2,1
617,1095.5751223767013,25.860615938280006,36.71826417471223,1.1726859613969194,24.095995482896708,0.0,0
1810,1135.9113749331225,25.10611722064244,11.46867552249276,0.9776018474752285,83.59584348368708,0.0,1
238,507.97557913564015,22.67419757240246,-7.7038888497140485,4.591287971194474,36.01411847369763,0.0,1
2275,1477.273821694028,22.636876608839074,-48.46562478131153,0.7715818417732389,68.87009921450263,1.0,0
2244,1567.755135570022,22.721536130007582,-17.693612812846183,0.0808229603656763,35.13630465932454,1.0,0
978,1375.5326314912795,27.463492055570025,35.755199875230744,2.6374537759028804,92.90051036068905,0.0,1
3548,1704.971209173466,22.826238327173144,14.419017642267752,1.2431825327079684,55.592598710441145,1.0,0
3036,1619.2377033484158,28.433054485025597,21.69353733979926,2.084658123031306,19.760110612803267,0.0,0
2844,1268.110074927118,27.17733638004246,13.544232478124798,0.6248605917979653,38.67917444190126,0.0,1
1911,424.61989079332375,24.84122689327728,-3.6322335033241475,4.397825954346531,34.32677334435355,1.0,0
1234,1497.2832587947682,24.687241872213516,-44.57244821138207,3.433005761799931,105.60484982242535,1.2,1
990,1313.8552112854895,21.181105177969254,4.203794872423743,1.8384759312742336,17.0985675837368,1.0,0
2008,1525.9707559635913,21.823448342706204,-27.583828186357294,1.6427445330120676,77.97440796160315,0.0,1
3278,648.5936588120207,20.91307833643887,35.701457642014965,4.466976837891404,20.512421506612956,0.0,0
190,1846.5642674115627,27.78285538568986,27.928279366862927,5.064482211746473,86.92485977709526,1.2,1
831,365.3235975863996,29.79594415695743,37.98097350154181,1.2199818770172581,68.0079380635496,0.0,0
837,676.3968466484228,24.80042585162347,-18.441200881826084,4.995254218315807,67.83146214259051,1.2,1
1587,1882.1262567441224,20.662252870620435,49.94302469838855,0.6067283141042921,69.6202380686292,0.0,0
51,489.6066785978501,31.50186238694855,-35.41311233548232,1.9401856638118984,104.18218664646304,0.0,1
819,1206.9155720578633,23.716537066181843,-52.228522234491145,3.1330196297941586,77.7274174233384,0.0,1
2393,323.2248653,28.832622638487887,-40.00608635880237,2.7059890787628635,44.60031505800949,0.0,0
725,1138.915996723892,27.671065687653893,-1.7337044218492772,2.945466054705335,53.351002897783644,1.2,1
2481,1529.709639921982,20.736601600819707,31.711599524999908,2.332041722163196,57.35891671252395,1.0,0
502,1164.204328859807,28.0665548945913,-19.128396277720153,2.0106325091307746,62.5718493053253,0.0,0
2207,669.2809685568384,23.57820236291143,21.889964524616126,4.355659467158603,74.31429950736737,0.0,1
2597,1234.1322749700946,23.81103314290616,8.88501184789271,2.0519499519851867,43.17196940568363,1.0,0
3606,1826.4017421996195,31.240565191653236,-43.76842537803459,4.497450341844514,40.77747258580268,0.0,0
1698,1196.2841630258215,30.931854753989086,9.752695526483864,1.3121352559590074,83.78607897427845,1.2,1
359,706.7400666774886,23.34988260855292,40.28063523500452,1.5674325027256322,97.31723626582776,0.0,1
431,1497.4563334795398,22.30932634965278,-51.36332648466224,2.0114008208665055,31.571062827157547,1.2,1
3561,1378.018978473565,26.84869359514812,-19.516316189613235,3.100963160644457,81.95050020518981,0.0,0
1853,999.6447691265464,31.021381056367606,5.6480925584478765,3.1289473787541136,41.70707000757049,1.2,1
2391,1602.5787906068783,27.76152142501896,2.468009786469347,0.945440866242129,41.426773043584106,1.2,1
917,365.3367677623181,22.8317817807444,-6.671853362618455,0.8183789155695012,98.29206082445089,1.0,0
627,1382.101526003772,24.95939487991693,7.191383503562837,1.8307621331778983,31.355004037338947,1.0,0
2474,1260.5552924591148,20.945909811583476,40.300910106369074,3.8268953598529714,29.38482271727326,0.0,0
3565,527.0232522,31.262552923786732,-47.34842140073343,4.312809812621034,69.57024123152756,1.2,1
862,1026.5875262869215,,39.5469601380157,4.631988262127951,79.73624618814378,0.0,0
2247,1435.270573977249,28.16962367947713,,0.21105076342328655,44.2998247385137,1.0,0
1364,1314.4313734539678,25.934795897477535,-39.55582721701595,4.758858218352352,56.20521731558911,0.0,0
2597,1571.7796354087318,21.94875368973167,46.95774617449797,0.5214840535306123,46.55229580581924,1.0,0
3342,1894.088752529956,28.14482239965124,4.576597836050434,4.292632477548329,21.86469020185271,0.0,0
3218,838.2167026979673,30.18513962550565,-8.06799046466079,1.4412889234280448,48.78554812793623,0.0,1
912,1738.3129141282177,20.620586841946672,0.4354818664693822,3.392478100010003,33.428741871059856,0.0,0
1396,1076.065054080606,24.186719516723354,-6.895678051254488,3.0791691541085147,84.49850523756481,0.0,1
870,874.0154869615972,28.89171010292019,-41.680327267912574,0.7263950286096477,88.72617944050197,0.0,1
1790,1233.8548208162256,22.117386122779152,-24.098575010758267,1.7775467310809159,47.21745958247872,1.2,1
2409,1400.1852124866757,28.73180476122732,35.92229039596972,1.609016224634022,451.0518574214672,1.2,1
355,492.5585802099658,27.334226874218984,36.78894557729353,3.4063241990622735,41.567158373712644,1.0,0
2847,657.9822294496175,28.6862309148461,27.417946730798278,2.1203084141872988,104.0629237699969,1.2,1
562,1729.7764702713523,23.249662241530736,-8.158847946712257,2.1530937464651263,38.3573094560483,0.0,1
2324,1885.236025622056,26.60503050533209,9.56349418399738,3.252853361037465,75.4147791061875,0.0,0
3485,418.5230239173401,28.98450075968506,10.411227921210088,5.069378911569121,107.9907024501915,1.2,1
3595,1566.2711093926753,24.269628542133333,24.008685852766803,2.7295145024358964,87.41293654190532,1.2,1
3449,578.2486283405374,29.433525291315892,10.106055017920937,0.5179833792606827,38.320604226932474,0.0,0
3218,1029.845983794099,25.15854813843515,-47.77303889334279,4.245778139889617,61.11610148620557,0.0,1
3453,1575.1042510453904,,-45.53512561504571,2.126453289681185,82.19365760098353,1.2,1
224,661.1050452894658,21.985077645614993,-49.68570037619869,3.4610558533130455,96.84363735866857,0.0,0
2784,783.8374497523012,24.39564726772939,26.902690713408408,1.6404028008460765,73.40675470616671,0.0,0
1522,915.059455767196,28.031736682275437,-34.04767748504284,1.6320813021156315,72.68371445935114,0.0,1
133,473.84927769509727,22.52051160106163,-35.0636147980907,4.653049839670159,59.57144749235521,0.0,1
487,376.6510552091629,23.660916119608263,-36.80212039425584,3.797438676154704,82.18254504898208,1.0,0
659,759.7585153,28.190761188444533,14.605195077150013,1.5461874668422781,66.66714366590588,1.2,1
2502,483.88795883629086,25.528086928398455,3.8422478774501565,4.924616589836306,96.19548150560006,0.0,1
2707,357.8756605404499,29.927135745750746,-4.625990689220814,4.206877694398279,18.295516896866967,0.0,1
2503,1353.826517992591,27.23465412806424,-44.132102328126805,0.33280629865431477,81.15719864801542,1.0,0
3385,828.7770435772195,25.9065795999798,26.463589914364917,0.5751568800513714,84.6382807421198,1.0,0
1863,669.6609778130905,25.17354119806633,6.627751275138348,2.4361498787151974,40.60601351217176,0.0,1
1106,525.4945865717414,23.402924133897265,10.290549440992839,0.02853593582414503,74.03715220318078,0.0,0
1222,698.5630429736672,,13.385404110836708,5.285304418370976,66.32607242522275,1.2,1
3030,1251.3486545960304,23.510757708417138,11.099070153583474,3.4776951652712014,71.54419331058135,1.0,0
3251,1590.388417114084,27.059115695866808,2.286385222908366,2.707173692553234,78.32670562804351,1.2,1
2448,598.8324869116491,21.055700335455832,-15.912819403072538,1.862522229911715,86.42975154284655,0.0,0
2687,1235.0658596976268,21.892278040035187,19.695414128864574,2.4099146713121677,22.454098697033633,0.0,0
2150,1288.2457335325907,26.002494564832574,12.808152014432611,0.5451526758588817,90.59539895013818,1.0,0
1109,1353.2659821237212,27.17772521089705,23.372499989456138,2.9980127140137065,86.9524839892029,0.0,0
1920,1691.6084916342834,22.09947867384712,-37.95465178477707,4.300588454499229,22.1136647810529,1.0,0
2581,572.6361997833425,23.56884714771364,-31.837283809862978,4.305192891006623,93.1714573248773,1.0,0
1142,1388.3295765129544,31.885284386541702,-53.91892901204716,2.7018146700821477,33.142573203951834,1.2,1
2701,1998.3841467761963,,40.77645209095723,0.9841457411839053,47.041043776666974,1.2,1
479,1431.645351589795,20.405041345751656,-42.074887576036154,0.9176849397855087,32.37688822965475,0.0,0
3456,1249.801890813364,23.76378725683692,29.364467800809894,3.880772591047719,73.008514347256,0.0,1
1824,363.0926439359139,26.45053278427081,-7.803353974238375,4.194574246701106,93.18194513176095,1.0,0
1035,1364.505069971675,24.073534956157406,-44.98275557180515,1.6835216036730754,40.673714730757126,1.0,0
15,1397.7075860675834,,-20.20736352628059,0.6660115728294508,61.832590210432215,0.0,1
1552,334.8110417157364,27.271155830443956,21.677558960125506,0.7726980020916298,85.91033678909615,0.0,1
1873,1054.252939414281,26.788496174742402,-45.56855450779997,1.4775382218913922,43.17869248021132,0.0,0
1795,361.5523445285544,23.109758916328314,22.995935653247006,0.9475759579658442,86.55858487425343,1.0,0
